text,sentiment,word_count,char_count,avg_word
also caramel like crack thought know,neutral,6,36,5.166666666666667
went disney cruise kid character strike werent,neutral,7,46,5.714285714285714
waking lazy worry,negative,3,17,5.0
yeah know feeling good morning mate,positive,6,35,5.0
neville88 gud enuh hunwas jus sayin hi n hopin avin gud nite farhappy lady day 2moro thenis dat better,positive,19,102,4.421052631578948
got locked carrrr call lock smith 3500,neutral,7,38,4.571428571428571
goin bed finally sleepy happy mother day,positive,7,40,4.857142857142857
wired mag need seriously chill renewed barely 3 month ago yet theyve already sent 5 renewal letter next year,neutral,19,108,4.7368421052631575
cant wait tomorrow finally bittersweet sure,neutral,6,43,6.333333333333333
going see star trek babe actually excited hah,positive,8,45,4.75
cnews wasnt bad expected could done better today great show,positive,10,59,5.0
want magic mountain tix get station paso boo suck,negative,9,49,4.555555555555555
picture last year freshman year miss tho day,negative,8,44,4.625
lol start group lol sister,neutral,5,26,4.4
,neutral,1,0,0.0
got home church service good,positive,5,28,4.8
see,negative,1,3,3.0
geography paper boring hate revision,negative,5,36,6.4
ok guess time throw towel head work,neutral,7,35,4.142857142857143
watching destrey video,neutral,3,22,6.666666666666667
hanging dan houston call,neutral,4,24,5.25
k finished last 2 client night going home alone ok need alone must find inner peace,negative,16,83,4.25
,neutral,1,0,0.0
,neutral,1,0,0.0
want cooky,neutral,2,10,4.5
,negative,1,0,0.0
attempting count day till return canadathere alot,neutral,7,49,6.142857142857143
work go,neutral,2,7,3.0
page 6 m twitterworld 26 vote,neutral,6,29,4.0
butterfly fly away miley ray oh happy mother day 3 love mami,positive,12,60,4.083333333333333
14 day slow internet,negative,4,20,4.25
ac getting installed today,neutral,4,26,5.75
aww people must color blind huh random1,neutral,7,39,4.714285714285714
hi sharon missed x factor last year come back x,positive,10,47,3.8
nope sleeping cuz live east coast,neutral,6,33,4.666666666666667
fun tweeting day cleaning hair lol,positive,6,34,4.833333333333333
muse gripped firmly throat really enjoying writing,positive,7,50,6.285714285714286
haha happened lot time know feeling happy mum day mom delle,positive,11,59,4.454545454545454
woke cat face haha,neutral,4,18,3.75
still queue barely 1 metre last twittered insane paid,negative,9,53,5.0
door look naked make room feel bigger though,neutral,8,44,4.625
last night went really well got cracking shot,positive,8,45,4.75
,neutral,1,0,0.0
wish beach already,positive,3,18,5.333333333333333
new work picture taken today hated look much like,negative,9,49,4.555555555555555
usatexas jaycees debate team rocked house opportunity represent u tunsia africa go jaycees,positive,13,90,6.0
chauncey giving last sac speech,neutral,5,31,5.4
,neutral,1,0,0.0
funny time neball plc score 483 game,positive,7,36,4.285714285714286
happened sexy quote,neutral,3,19,5.666666666666667
hello well sunny head fuzzy coffee isnt brewed yet hows day,negative,11,59,4.454545454545454
fine give doc today able breath morning made think hate doc,negative,11,59,4.454545454545454
melted maybe 2 square inch skin ran cold water min two iced ice melted hurt,negative,15,75,4.066666666666666
hate costco always cost u much money,negative,7,36,4.285714285714286
quite amusing watching pangaea sing 'f killah priest' guess wont featuring album,positive,12,80,5.75
day fkn ugly match mood unfortunatly time 2 blast 2 moon,negative,11,56,4.181818181818182
extremely excited im 15 day behind,positive,6,34,4.833333333333333
haha somerset theatre ottawa remember well thing change stay,positive,9,60,5.777777777777778
ha ha 1 point men,neutral,5,17,2.6
happy mother day,positive,3,16,4.666666666666667
drink cheap wine,neutral,3,16,4.666666666666667
voted hope win,positive,3,14,4.0
watching canuck,neutral,2,15,7.0
sorry couldnt get project working windoze laptop ton folk came afterwards saw running,negative,13,85,5.615384615384615
oh wait greece im yous course think differently,neutral,8,47,5.0
happy star war day may 4th,positive,6,26,3.5
0981 ohh thats awesome probably coulda gotten gifted ticket outta foil queen lol,positive,13,80,5.230769230769231
youre london wow im near,positive,5,24,4.0
hey ty tip wifi networking one many talent ill get bothered lol,neutral,12,63,4.333333333333333
well thank,positive,2,10,4.5
good luck deer next weekend hope isnt cold snowy,positive,9,48,4.444444444444445
actually also thought mother day may 31st remembered pentecost uselessly complicated would say,negative,13,94,6.3076923076923075
photo still havnï¿½t hooked editing comp know guy miss artwork iï¿½ve decided,negative,12,77,5.5
rachmaninoff make happy panda,positive,4,29,6.5
script amaaazing rusty halo im favourite,positive,6,40,5.833333333333333
went hairdresser today cutted hair loved long hair dad said couldnt even see got haircut laaame,neutral,16,95,5.0
seriouslyit get sadder,negative,3,22,6.666666666666667
finally sickness,positive,2,16,7.5
best writing well dont think lol id read pretty good lol,neutral,11,56,4.181818181818182
sry day tweet mia twitter network glitch story funeral mixup wrong remains delivered ea,negative,14,87,5.285714285714286
,neutral,1,0,0.0
wouldnt cost quite bit mean flying pizza china nice fusion idea may experiment,positive,13,78,5.076923076923077
done planting gardenhope sun shine soon,positive,6,39,5.666666666666667
alex,neutral,1,4,4.0
shame job thought working there big money paid,negative,8,46,4.875
day motorway train noooootttttttt fun,negative,5,37,6.6
omg wtf site following,negative,4,22,4.75
,negative,1,0,0.0
ordered henna ill redhead week,neutral,5,30,5.2
,positive,1,0,0.0
there also fairly recent win past 10 year quasisequel plot good v pretty term art,neutral,15,81,4.466666666666667
l nothing much atm,neutral,4,18,3.75
night diana travel soon take care,positive,6,33,4.666666666666667
whatsoever mean get lol im always sober,positive,7,39,4.714285714285714
good night even though morning lol,neutral,6,34,4.833333333333333
hugh isnt lied last week,negative,5,24,4.0
yeah feel sad though,negative,4,20,4.25
,positive,1,0,0.0
people im amateur ark builder political affiliation welcome,neutral,8,59,6.5
lol wow im watching xmen last stand right,neutral,8,41,4.25
spending first night new place,neutral,5,30,5.2
yes there strange infection body thats causing sicker need fever,negative,10,64,5.5
last real seventh hour,neutral,4,22,4.75
nice hair nowhere go,positive,4,20,4.25
deck perfect weather today feeling good though,neutral,7,46,5.714285714285714
tgc concert good see old friend remember old time,positive,9,49,4.555555555555555
awake slept little cuz construction studying bio alllll day mind,neutral,10,64,5.5
,positive,1,0,0.0
excuse msgomez said could leave,neutral,5,31,5.4
thanks follow im loving energy site spaz cant help drawn,positive,10,56,4.7
aww sunny day tasty barbeque family got bad sunburn though,neutral,10,58,4.9
gorgeous weather bike,positive,3,21,6.333333333333333
thanks heather glad like dish,positive,5,29,5.0
wow great know piece software ensures timely project delivery productnamingrulez,positive,10,80,7.1
totally skid road,neutral,3,17,5.0
cullen oh really ive already put pic sorry,negative,8,42,4.375
stung stinging nettle shin,neutral,4,26,5.75
miss air canada centre andy frost,negative,6,33,4.666666666666667
still awake get sleep drive fortuna early red bull guide,neutral,10,56,4.7
ok super bored guess one else,negative,6,29,4.0
cannot follow any1 followfriday lol guy follow,neutral,7,46,5.714285714285714
wearing new victoria secret slipper,neutral,5,35,6.2
long island ice tea,neutral,4,19,4.0
oh dear sunburned back,negative,4,22,4.75
ohmygosh know would make night sure lol goodnight,positive,8,49,5.25
would prefer 1 monday,neutral,4,21,4.5
cubby even 500 else new matter beat dem bum chicago baseball,neutral,11,60,4.545454545454546
mood,negative,1,4,4.0
rz hope time tell good luck,positive,6,27,3.6666666666666665
thanks followed back,positive,3,20,6.0
crochet laura simple stitchesi make mean afgan,neutral,7,46,5.714285714285714
ohh right turned curve right angle like better curvey thanks letting know though,positive,13,80,5.230769230769231
4h lamb meeting fun sunny yay play horse afternoon clap clap clap,positive,12,65,4.5
youre lucky 6 week summer,positive,5,25,4.2
great time hampton hope relaxation work,positive,6,39,5.666666666666667
popularent awww boog minhey ya thats enjoy yall self especially lil cousin,positive,12,74,5.25
leopold say hello,neutral,3,17,5.0
shirt fuzz magnet today feel totally uncomfortable,negative,7,50,6.285714285714286
yes please,neutral,2,10,4.5
sunny hot london today sit office cranking spreadsheet,negative,8,54,5.875
baffoon ooh computer making playlist come online pls bored blocked everyone,negative,11,75,5.909090909090909
problem blackberry ugh need another charged battery least 4,negative,9,59,5.666666666666667
belief creativity cooking limited imagination guess applies thing like photography,positive,10,82,7.3
issayin happy mother day 2 everyone,positive,6,35,5.0
oh gosh hope fun,positive,4,16,3.25
ow go back last avatar boyfriend lying bed see,neutral,9,46,4.222222222222222
crawling back bedbecause,neutral,3,24,7.333333333333333
ye fare x,negative,3,9,2.3333333333333335
tired driving really could use chauffeur,negative,6,40,5.833333333333333
true would hahaha love,positive,4,22,4.75
busy creating new logo site,neutral,5,27,4.6
starting tm alex whole week going spending money,neutral,8,48,5.125
sadly awake wondering contact info fun folk hung shop yay 23b miss guy,negative,13,70,4.461538461538462
he good lad wore phil known 22 year seems like 5 minute haha ok hayley,positive,15,70,3.7333333333333334
unfortunately nowhere near beach fam area,negative,6,41,6.0
get lol time eating id hate late,negative,7,32,3.7142857142857144
friend request play nothing sir hit perth tues jazz charni,neutral,10,58,4.9
totally know ticketless travel work,neutral,5,35,6.2
lol thought pretty funny,positive,4,24,5.25
haha mom back today weekend away first word house dirty love life,neutral,12,65,4.5
hate 2 wait one week see cuz puerto rico still coming soon,negative,12,58,3.9166666666666665
oh girl aidan,negative,3,13,3.6666666666666665
mclife yeah one thing hate tweetdeck,negative,6,36,5.166666666666667
really even little bit pane,neutral,5,27,4.6
oh suck,negative,2,7,3.0
thanks follow new twitpeeps,negative,4,27,6.0
panera eating bacon egg cheese coffee,neutral,6,37,5.333333333333333
downloaded bonnie clyde beyonce jayzan old fav,positive,7,46,5.714285714285714
lovely hubby spray tanned back leg hopefully wont look like allsort much longer,positive,13,79,5.153846153846154
jodie um thrown van yesterday taken er,neutral,7,38,4.571428571428571
yepsjust today though badly wanted geekshopping,negative,6,47,7.0
writing researching tired foolish im educating moving forward going marry white boy right,negative,13,89,5.923076923076923
ive got sunburnt knee funny bet theyll sting later fab day though x,neutral,13,67,4.230769230769231
aaaagh aircon working office,negative,4,28,6.25
starting work final year project making test piece flash see thing could work listning ipod,neutral,15,91,5.133333333333334
need go shopping boring day tdaynothing dooo college tmrohow excitin wish twitter simplified 3,negative,14,94,5.785714285714286
heading downtown drink dancing,positive,4,30,6.75
done cold really want go tonight really feel like,negative,9,49,4.555555555555555
youre welcome thanks inviting u talk 48hoursnz like becoming parent one really prepare,positive,13,86,5.6923076923076925
go buy deck sleeve 3x3 card page man page expensive stupid organizing collection,negative,13,80,5.230769230769231
wheres uk love,neutral,3,14,4.0
broken wrist,negative,2,12,5.5
guess ill running little bit accidentally fell asleep,neutral,8,53,5.75
cathylofran im glad vent thanks bestfriend,positive,6,42,6.166666666666667
nice brunch bay thank god mommy,positive,6,31,4.333333333333333
,positive,1,0,0.0
back reality boo,negative,3,16,4.666666666666667
definitely working sunday afternoon late evening,neutral,6,48,7.166666666666667
didnt come see host hilton mr thomas spent lot money nothing thats boring,negative,13,73,4.6923076923076925
2 season xfiles watch,neutral,4,21,4.5
understand computer fun,positive,3,23,7.0
haha interesting haha,positive,3,21,6.333333333333333
